69;1;3;1;2454374;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
70;1;3;1;2454405;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
71;1;3;1;2454435;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
72;1;3;1;2454466;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
73;1;3;1;2454497;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
74;1;3;1;2454526;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
75;1;3;1;2454557;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
76;1;3;1;2454587;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
77;1;3;1;2454618;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
78;1;3;1;2454648;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
79;1;3;1;2454679;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
80;1;3;1;2454710;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
81;1;3;1;2454740;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
82;1;3;1;2454771;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
83;1;3;1;2454801;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
84;1;3;1;2454832;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
85;1;3;1;2454863;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
86;1;3;1;2454891;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
87;1;3;1;2454922;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
88;1;3;1;2454952;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
89;1;3;1;2454983;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
90;1;3;1;2455013;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
91;1;3;1;2455044;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
92;1;3;1;2455075;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
93;1;3;1;2455105;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
94;1;3;1;2455136;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
95;1;3;1;2455166;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
96;1;3;1;2455197;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
97;1;3;1;2455228;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
98;1;3;1;2455256;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
99;1;3;1;2455287;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
100;1;3;1;2455317;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
101;1;3;1;2455348;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
102;1;3;1;2455378;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
103;1;3;1;2455409;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
104;1;3;1;2455440;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
105;1;3;1;2455470;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
106;1;3;1;2455501;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
107;1;3;1;2455531;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
108;1;3;1;2455562;CL;2454365;2454373;0;0;0;950.00;43;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
81;1;3;2;2454740;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
82;1;3;2;2454771;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
83;1;3;2;2454801;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
84;1;3;2;2454832;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
85;1;3;2;2454863;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
86;1;3;2;2454891;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
87;1;3;2;2454922;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
88;1;3;2;2454952;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
89;1;3;2;2454983;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
90;1;3;2;2455013;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
91;1;3;2;2455044;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
92;1;3;2;2455075;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
93;1;3;2;2455105;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
94;1;3;2;2455136;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
95;1;3;2;2455166;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
96;1;3;2;2455197;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
97;1;3;2;2455228;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
98;1;3;2;2455256;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
99;1;3;2;2455287;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
100;1;3;2;2455317;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
101;1;3;2;2455348;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
102;1;3;2;2455378;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
103;1;3;2;2455409;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
104;1;3;2;2455440;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
105;1;3;2;2455470;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
106;1;3;2;2455501;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
107;1;3;2;2455531;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
108;1;3;2;2455562;CL;2454719;2454711;0;0;0;27.00;65;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
76;1;1;6;2454587;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
77;1;1;6;2454618;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
78;1;1;6;2454648;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
79;1;1;6;2454679;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
80;1;1;6;2454710;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
81;1;1;6;2454740;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
82;1;1;6;2454771;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
83;1;1;6;2454801;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
84;1;1;6;2454832;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
85;1;1;6;2454863;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
86;1;1;6;2454891;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
87;1;1;6;2454922;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
88;1;1;6;2454952;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
89;1;1;6;2454983;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
90;1;1;6;2455013;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
91;1;1;6;2455044;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
92;1;1;6;2455075;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
93;1;1;6;2455105;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
94;1;1;6;2455136;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
95;1;1;6;2455166;CL;2454561;2454566;0;0;0;5273.00;49;0;0;3;0;0;0;0;0;0;-1;0;0;0;1;0;;;;
